categorie;type;nom;poids;prix_par_kg;prix;promo
Épicerie sucrée;Cafés et boissons chaudes;LAVAZZA Club - Café Moulu - Intensité 6 - 100% Arabica - Boite;Café Moulu ;12,52€/KG;3,13€;non
Épicerie sucrée;Cafés et boissons chaudes;LAVAZZA Espresso - Arabica - Café Moulu - Intensité 6;Café Moulu ;11,48€/KG;2,87€;non
Épicerie sucrée;Cafés et boissons chaudes;LEADER PRICE Expresso - Café moulu - Pur arabica;Café Moulu ;6,16€/KG;1,54€;non
Épicerie sucrée;Cafés et boissons chaudes;SEGAFREDO Expresso casa - Café;2x250g ;11,96€/KG;5,98€;non
Épicerie sucrée;Cafés et boissons chaudes;MALONGO Gout Italien - Pur Arabica - Café Moulu - Boite;Café Moulu ;13€/KG;3,25€;non
Épicerie sucrée;Cafés et boissons chaudes;LAVAZZA L'Espresso Italiano - Classico - Café Moulu - 100% Arabica - Intensité 7;Café Moulu ;10,36€/KG;5,18€;non
Épicerie sucrée;Cafés et boissons chaudes;MALONGO L'Express - Commerce Equitable - Café Moulu - Boite;Café Moulu ;13,60€/KG;3,40€;non
Épicerie sucrée;Cafés et boissons chaudes;SAN MARCO Pur Arabica - Café Moulu - Doux;Café Moulu ;11,92€/KG;5,96€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Arabica - Espresso - Café Moulu;Café Moulu ;9,66€/KG;4,83€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Pur Arabica - Expresso - Café Moulu;Café Moulu ;9,64€/KG;2,41€;non
Épicerie sucrée;Cafés et boissons chaudes;MALONGO Bio Equitable - Déca Aqua - Café Moulu - Pur Arabica - Boite;Café Moulu ;15,56€/KG;3,89€;non
Épicerie sucrée;Cafés et boissons chaudes;GRAND MERE Bonne Nuit - Décéféiné - Café Moulu;Café Moulu ;7,96€/KG;1,99€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Décaféiné - Café Moulu - 100% Arabica - Intensité 7;Café Moulu ;11,96€/KG;2,99€;non
Épicerie sucrée;Cafés et boissons chaudes;CARTE NOIRE Décaféiné - Café Moulu - Pur Arabica;Café Moulu ;13,56€/KG;3,39€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Décaféiné - Pur Arabica - Café Moulu;Café Moulu ;10,80€/KG;2,70€;non
Épicerie sucrée;Cafés et boissons chaudes;CASINO Familial - Décaféiné - Café Moulu;Café Moulu ;7,08€/KG;1,77€;non
Épicerie sucrée;Cafés et boissons chaudes;L'OR Absolu - Café - Grains grand cru;1kg ;12,99€/KG;12,99€;non
